Serial,Count,TYPE,X,Y
1,1,PROPERTY,-90.73278795,38.61171191
2,1,PROPERTY,-90.72707788,38.60557732
3,1,PERSON,-90.72306788,38.53873329
4,1,PROPERTY,-90.71021136,38.49285289
5,1,PROPERTY,-90.71021136,38.49285289
6,1,PROPERTY,-90.70779418,38.48987712
7,1,PROPERTY,-90.70608669,38.58010651
8,1,PROPERTY,-90.70159329,38.48468608
9,1,PROPERTY,-90.70124012,38.52213707
10,1,PROPERTY,-90.69931335,38.64149547
11,1,PROPERTY,-90.69788778,38.50251457
12,1,PERSON,-90.69780303,38.59516383
13,1,PROPERTY,-90.69150542,38.59372993
14,1,PROPERTY,-90.69092398,38.56273135
15,1,PROPERTY,-90.69057024,38.49745089
16,1,PROPERTY,-90.69022244,38.50446503
17,1,PROPERTY,-90.68963228,38.58961201
18,1,PROPERTY,-90.6870584,38.50179198
19,1,PROPERTY,-90.68631215,38.50238922
20,1,PROPERTY,-90.68530988,38.58323189
21,1,PROPERTY,-90.68490052,38.53139933
22,1,PROPERTY,-90.68362183,38.55503447
23,1,PERSON,-90.68334961,38.57562872
24,1,PROPERTY,-90.68327913,38.63021894
25,1,PERSON,-90.68327913,38.63021894
26,1,PROPERTY,-90.6817623,38.59019569
27,1,PROPERTY,-90.68141563,38.51465755
28,1,PROPERTY,-90.68141563,38.51465755
29,1,PROPERTY,-90.68141563,38.51465755
30,1,PROPERTY,-90.68141563,38.51465755
31,1,PROPERTY,-90.68141563,38.51465755
32,1,PROPERTY,-90.68141563,38.51465755
33,1,PROPERTY,-90.68141563,38.51465755
34,1,PROPERTY,-90.68141563,38.51465755
35,1,PROPERTY,-90.68141563,38.51465755
36,1,PROPERTY,-90.68141563,38.51465755
37,1,PROPERTY,-90.68141563,38.51465755
38,1,PROPERTY,-90.68141563,38.51465755
39,1,PROPERTY,-90.68141563,38.51465755
40,1,PROPERTY,-90.68141563,38.51465755
41,1,PROPERTY,-90.68141563,38.51465755
42,1,PROPERTY,-90.68141563,38.51465755
43,1,PROPERTY,-90.68141563,38.51465755
44,1,PROPERTY,-90.68141563,38.51465755
45,1,PROPERTY,-90.68141563,38.51465755
46,1,PROPERTY,-90.6813067,38.5697017
47,1,PROPERTY,-90.6803027,38.55523932
48,1,PROPERTY,-90.67888926,38.50808896
49,1,PERSON,-90.6785145,38.50719619
50,1,PROPERTY,-90.6785145,38.50719619
51,1,PROPERTY,-90.6785145,38.50719619
52,1,PROPERTY,-90.67840823,38.50724942
53,1,PERSON,-90.6776024,38.5062109
54,1,PERSON,-90.6776024,38.5062109
55,1,PERSON,-90.6776024,38.5062109
56,1,PERSON,-90.6776024,38.5062109
57,1,PERSON,-90.67659804,38.50057117
58,1,PERSON,-90.67659804,38.50057117
59,1,PROPERTY,-90.67651372,38.50442926
60,1,PROPERTY,-90.6752864,38.50439979
61,1,PROPERTY,-90.6752864,38.50439979
62,1,PROPERTY,-90.6752864,38.50439979
63,1,PROPERTY,-90.6752864,38.50439979
64,1,PROPERTY,-90.6746777,38.5005276
65,1,PROPERTY,-90.6746777,38.5005276
66,1,PROPERTY,-90.67434087,38.50052278
67,1,PROPERTY,-90.67434087,38.50052278
68,1,PROPERTY,-90.67434087,38.50052278
69,1,PROPERTY,-90.67428909,38.5005761
70,1,PROPERTY,-90.67139498,38.64310029
71,1,PROPERTY,-90.67114553,38.64253223
72,1,PROPERTY,-90.6707213,38.64060976
73,1,PROPERTY,-90.67018928,38.58952032
74,1,PROPERTY,-90.66992629,38.56854329
75,1,PROPERTY,-90.66992629,38.56854329
76,1,PERSON,-90.6697617,38.48165685
77,1,PROPERTY,-90.6673191,38.50597566
78,1,PROPERTY,-90.66713812,38.50705915
79,1,PROPERTY,-90.6653154,38.67228621
80,1,PROPERTY,-90.66529509,38.51445043
81,1,PERSON,-90.66461963,38.50456949
82,1,PROPERTY,-90.66461963,38.50456949
83,1,PROPERTY,-90.66461963,38.50456949
84,1,PROPERTY,-90.66326073,38.50454058
85,1,PROPERTY,-90.66312748,38.67329411
86,1,PERSON,-90.6629638,38.58218759
87,1,PROPERTY,-90.66295661,38.50993417
88,1,PROPERTY,-90.66282234,38.67592146
89,1,PROPERTY,-90.66282234,38.67592146
90,1,PROPERTY,-90.66282234,38.67592146
91,1,PROPERTY,-90.66282234,38.67592146
92,1,PROPERTY,-90.66282234,38.67592146
93,1,PROPERTY,-90.66258106,38.50452696
94,1,PROPERTY,-90.66258106,38.50452696
95,1,PROPERTY,-90.66190138,38.50451333
96,1,PROPERTY,-90.66168672,38.6749173
97,1,PROPERTY,-90.66168672,38.6749173
98,1,PROPERTY,-90.66168672,38.6749173
99,1,PROPERTY,-90.66168672,38.6749173
100,1,PROPERTY,-90.66168672,38.6749173
101,1,PROPERTY,-90.66168672,38.6749173
102,1,PROPERTY,-90.66168672,38.6749173
103,1,PROPERTY,-90.66168672,38.6749173
104,1,PROPERTY,-90.66168672,38.6749173
105,1,PROPERTY,-90.66168672,38.6749173
106,1,PROPERTY,-90.66168672,38.6749173
107,1,PROPERTY,-90.66168672,38.6749173
108,1,PROPERTY,-90.66168672,38.6749173
109,1,PROPERTY,-90.66168672,38.6749173
110,1,PROPERTY,-90.66168672,38.6749173
111,1,PROPERTY,-90.66168672,38.6749173
112,1,PROPERTY,-90.66168672,38.6749173
113,1,PROPERTY,-90.66168672,38.6749173
114,1,PROPERTY,-90.66168672,38.6749173
115,1,PROPERTY,-90.66168672,38.6749173
116,1,PROPERTY,-90.66168672,38.6749173
117,1,PROPERTY,-90.66168672,38.6749173
118,1,PROPERTY,-90.66168672,38.6749173
119,1,PROPERTY,-90.66168672,38.6749173
120,1,PROPERTY,-90.66168672,38.6749173
121,1,PROPERTY,-90.66168672,38.6749173
122,1,PROPERTY,-90.66168672,38.6749173
123,1,PROPERTY,-90.66168672,38.6749173
124,1,PROPERTY,-90.66168672,38.6749173
125,1,PROPERTY,-90.66168672,38.6749173
126,1,PROPERTY,-90.66168672,38.6749173
127,1,PROPERTY,-90.66168672,38.6749173
128,1,PROPERTY,-90.66168672,38.6749173
129,1,PROPERTY,-90.66168672,38.6749173
130,1,PROPERTY,-90.66168672,38.6749173
131,1,PROPERTY,-90.66168672,38.6749173
132,1,PROPERTY,-90.66168672,38.6749173
133,1,PROPERTY,-90.66168672,38.6749173
134,1,PROPERTY,-90.66168672,38.6749173
135,1,PROPERTY,-90.66168672,38.6749173
136,1,PROPERTY,-90.66168672,38.6749173
137,1,PROPERTY,-90.66168672,38.6749173
138,1,PROPERTY,-90.66168672,38.6749173
139,1,PROPERTY,-90.66168672,38.6749173
140,1,PROPERTY,-90.66168672,38.6749173
141,1,PROPERTY,-90.66168672,38.6749173
142,1,PROPERTY,-90.66168672,38.6749173
143,1,PROPERTY,-90.66168672,38.6749173
144,1,PROPERTY,-90.66168672,38.6749173
145,1,PROPERTY,-90.66168672,38.6749173
146,1,PROPERTY,-90.66168672,38.6749173
147,1,PROPERTY,-90.66168672,38.6749173
148,1,PROPERTY,-90.66168672,38.6749173
149,1,PROPERTY,-90.66168672,38.6749173
150,1,PROPERTY,-90.66168672,38.6749173
151,1,PROPERTY,-90.66168672,38.6749173
152,1,PROPERTY,-90.66168672,38.6749173
153,1,PROPERTY,-90.66168672,38.6749173
154,1,PROPERTY,-90.66168672,38.6749173
155,1,PROPERTY,-90.66168672,38.6749173
156,1,PROPERTY,-90.66168672,38.6749173
157,1,PROPERTY,-90.66168672,38.6749173
158,1,PROPERTY,-90.66168672,38.6749173
159,1,PROPERTY,-90.66168672,38.6749173
160,1,PROPERTY,-90.66168672,38.6749173
161,1,PROPERTY,-90.66168672,38.6749173
162,1,PROPERTY,-90.66168672,38.6749173
163,1,PROPERTY,-90.66168672,38.6749173
164,1,PROPERTY,-90.66168672,38.6749173
165,1,PROPERTY,-90.66168672,38.6749173
166,1,PROPERTY,-90.661553,38.67483936
167,1,PROPERTY,-90.66154916,38.49693977
168,1,PROPERTY,-90.66134705,38.67473178
169,1,PROPERTY,-90.66134705,38.67473178
170,1,PROPERTY,-90.66134705,38.67473178
171,1,PROPERTY,-90.66113236,38.67463359
172,1,PROPERTY,-90.66113236,38.67463359
173,1,PROPERTY,-90.66077349,38.67450883
174,1,PROPERTY,-90.66077349,38.67450883
175,1,PROPERTY,-90.66044244,38.50184016
176,1,PROPERTY,-90.66017602,38.55385313
177,1,PROPERTY,-90.65893186,38.67364654
178,1,PROPERTY,-90.65854303,38.50444404
179,1,PROPERTY,-90.65800494,38.67168689
180,1,PROPERTY,-90.65800494,38.67168689
181,1,PROPERTY,-90.65668818,38.50586328
182,1,PROPERTY,-90.65668818,38.50586328
183,1,PROPERTY,-90.65668241,38.50486755
184,1,PROPERTY,-90.65668241,38.50486755
185,1,PROPERTY,-90.65668241,38.50486755
186,1,PROPERTY,-90.65668241,38.50486755
187,1,PROPERTY,-90.65668241,38.50486755
188,1,PROPERTY,-90.65668241,38.50486755
189,1,PROPERTY,-90.65668241,38.50486755
190,1,PROPERTY,-90.65668241,38.50486755
191,1,PROPERTY,-90.65668241,38.50486755
192,1,PROPERTY,-90.65668241,38.50486755
193,1,PROPERTY,-90.65668241,38.50486755
194,1,PROPERTY,-90.65668241,38.50486755
195,1,PROPERTY,-90.65668241,38.50486755
196,1,PROPERTY,-90.65668241,38.50486755
197,1,PROPERTY,-90.65630096,38.64190716
198,1,PROPERTY,-90.65571379,38.49135046
199,1,PROPERTY,-90.65547733,38.58278279
200,1,PROPERTY,-90.65547733,38.58278279
201,1,PROPERTY,-90.65396429,38.64205232
202,1,PROPERTY,-90.6537893,38.59779129
203,1,PROPERTY,-90.65377388,38.51540739
204,1,PROPERTY,-90.65279264,38.62022492
205,1,PROPERTY,-90.6522522,38.50431683
206,1,PROPERTY,-90.65217637,38.49236573
207,1,PERSON,-90.65212226,38.61331993
208,1,PERSON,-90.65212226,38.61331993
209,1,PROPERTY,-90.6514568,38.61627495
210,1,PROPERTY,-90.65044931,38.49340465
211,1,PROPERTY,-90.64859716,38.65232243
212,1,PROPERTY,-90.64848194,38.61954714
213,1,PROPERTY,-90.64845831,38.50588835
214,1,PROPERTY,-90.64845289,38.60468636
215,1,PROPERTY,-90.64800093,38.49024089
216,1,PROPERTY,-90.64726281,38.51317948
217,1,PROPERTY,-90.64535311,38.67509351
218,1,PROPERTY,-90.64535311,38.67509351
219,1,PROPERTY,-90.64535311,38.67509351
220,1,PROPERTY,-90.64535311,38.67509351
221,1,PROPERTY,-90.64535311,38.67509351
222,1,PROPERTY,-90.64532709,38.57351156
223,1,PROPERTY,-90.64532709,38.57351156
224,1,PROPERTY,-90.64532709,38.57351156
225,1,PROPERTY,-90.64521092,38.53038547
226,1,PROPERTY,-90.64431351,38.50588796
227,1,PROPERTY,-90.6442583,38.510204
228,1,PROPERTY,-90.64377811,38.50589444
229,1,PROPERTY,-90.64304594,38.60543538
230,1,PROPERTY,-90.64272694,38.66445731
231,1,PROPERTY,-90.64270338,38.58413781
232,1,PERSON,-90.64269108,38.60362742
233,1,PERSON,-90.64218642,38.5090292
234,1,PROPERTY,-90.64163654,38.50592033
235,1,PROPERTY,-90.64163654,38.50592033
236,1,PROPERTY,-90.64139077,38.50438646
237,1,PROPERTY,-90.64128156,38.66394426
238,1,PROPERTY,-90.64128156,38.66394426
239,1,PROPERTY,-90.64096993,38.57742777
240,1,PERSON,-90.64029113,38.59971584
241,1,PROPERTY,-90.63985138,38.63637386
242,1,PERSON,-90.63899115,38.50947857
243,1,PROPERTY,-90.63890061,38.58303741
244,1,PROPERTY,-90.63878554,38.59018744
245,1,PROPERTY,-90.63876454,38.59692613
246,1,PROPERTY,-90.63876454,38.59692613
247,1,PROPERTY,-90.63807629,38.58063904
248,1,PERSON,-90.63718015,38.57034793
249,1,PERSON,-90.63718015,38.57034793
250,1,PROPERTY,-90.63695877,38.5806792
251,1,PROPERTY,-90.63683757,38.49834312
252,1,PROPERTY,-90.63681648,38.54375633
253,1,PROPERTY,-90.63663121,38.5049495
254,1,PROPERTY,-90.63663121,38.5049495
255,1,PROPERTY,-90.63603482,38.64751425
256,1,PROPERTY,-90.63599267,38.65500917
257,1,PROPERTY,-90.63585252,38.66775727
258,1,PROPERTY,-90.63573818,38.51519392
259,1,PROPERTY,-90.6357085,38.64777555
260,1,PROPERTY,-90.63432293,38.4861447
261,1,PROPERTY,-90.63335178,38.49198141
262,1,PROPERTY,-90.63320978,38.49211863
263,1,PERSON,-90.63283614,38.50911139
264,1,PROPERTY,-90.63263301,38.57602375
265,1,PROPERTY,-90.63218814,38.50666563
266,1,PROPERTY,-90.63185149,38.66855454
267,1,PROPERTY,-90.63168828,38.52010587
268,1,PROPERTY,-90.63154246,38.62579398
269,1,PROPERTY,-90.63153588,38.57001412
270,1,PROPERTY,-90.63091798,38.49529262
271,1,PROPERTY,-90.63091798,38.49529262
272,1,PROPERTY,-90.63091798,38.49529262
273,1,PROPERTY,-90.63091798,38.49529262
274,1,PROPERTY,-90.63091798,38.49529262
275,1,PROPERTY,-90.63091798,38.49529262
276,1,PROPERTY,-90.63091798,38.49529262
277,1,PROPERTY,-90.63091798,38.49529262
278,1,PROPERTY,-90.63063461,38.59441946
279,1,PROPERTY,-90.63058764,38.58094675
280,1,PROPERTY,-90.63038745,38.52167953
281,1,PERSON,-90.63018208,38.57431204
282,1,PROPERTY,-90.62985228,38.57437404
283,1,PROPERTY,-90.62941,38.50029703
284,1,PROPERTY,-90.62935128,38.63692674
285,1,PROPERTY,-90.62933345,38.56616191
286,1,PROPERTY,-90.62917557,38.60254012
287,1,PROPERTY,-90.62900829,38.50715591
288,1,PROPERTY,-90.62871977,38.49279825
289,1,PROPERTY,-90.62865571,38.49281791
290,1,PROPERTY,-90.62822488,38.4954681
291,1,PROPERTY,-90.62810192,38.49875452
292,1,PROPERTY,-90.62800155,38.50162138
293,1,PROPERTY,-90.62796106,38.58182477
294,1,PROPERTY,-90.62793141,38.58089705
295,1,PROPERTY,-90.62790506,38.51054116
296,1,PROPERTY,-90.62781914,38.50723181
297,1,PROPERTY,-90.62754713,38.49981365
298,1,PROPERTY,-90.62754713,38.49981365
299,1,PROPERTY,-90.62752468,38.57923817
300,1,PROPERTY,-90.62752468,38.57923817
301,1,PROPERTY,-90.62752468,38.57923817
302,1,PROPERTY,-90.62752468,38.57923817
303,1,PROPERTY,-90.62752468,38.57923817
304,1,PROPERTY,-90.62752468,38.57923817
305,1,PROPERTY,-90.62752468,38.57923817
306,1,PROPERTY,-90.62735972,38.65637299
307,1,PROPERTY,-90.62710653,38.51032927
308,1,PROPERTY,-90.6260881,38.54655338
309,1,PROPERTY,-90.62563599,38.63463521
310,1,PROPERTY,-90.6255678,38.64835623
311,1,PROPERTY,-90.62488294,38.65111069
312,1,PERSON,-90.62487896,38.58771567
313,1,PERSON,-90.62487896,38.58771567
314,1,PERSON,-90.62482568,38.60058032
315,1,PROPERTY,-90.6245278,38.5422961
316,1,PROPERTY,-90.62439503,38.54521921
317,1,PROPERTY,-90.6242383,38.66241192
318,1,PROPERTY,-90.62394154,38.50157234
319,1,PROPERTY,-90.6238141,38.588056
320,1,PROPERTY,-90.62359406,38.50527304
321,1,PROPERTY,-90.62349411,38.55325985
322,1,PROPERTY,-90.62304611,38.50769212
323,1,PROPERTY,-90.62298161,38.66821541
324,1,PROPERTY,-90.62298161,38.66821541
325,1,PROPERTY,-90.62262075,38.5873024
326,1,PROPERTY,-90.62258367,38.60615193
327,1,PROPERTY,-90.62242689,38.50946308
328,1,PROPERTY,-90.62240367,38.56778869
329,1,PROPERTY,-90.62231984,38.66802634
330,1,PROPERTY,-90.62231022,38.5054139
331,1,PROPERTY,-90.62225221,38.66804455
332,1,PROPERTY,-90.62220193,38.58340572
333,1,PROPERTY,-90.62182161,38.49698282
334,1,PROPERTY,-90.62147393,38.49145086
335,1,PROPERTY,-90.62147393,38.49145086
336,1,PROPERTY,-90.62144679,38.49150053
337,1,PROPERTY,-90.62132653,38.66275236
338,1,PROPERTY,-90.62126692,38.63445458
339,1,PROPERTY,-90.62075947,38.670388
340,1,PROPERTY,-90.62075947,38.670388
341,1,PROPERTY,-90.62051162,38.54619885
342,1,PROPERTY,-90.62039162,38.50634762
343,1,PROPERTY,-90.62039162,38.50634762
344,1,PROPERTY,-90.62039162,38.50634762
345,1,PROPERTY,-90.62039162,38.50634762
346,1,PROPERTY,-90.62039162,38.50634762
347,1,PROPERTY,-90.62027058,38.61008641
348,1,PROPERTY,-90.62015862,38.5996957
349,1,PROPERTY,-90.62015862,38.5996957
350,1,PERSON,-90.61992819,38.58069263
351,1,PROPERTY,-90.61973895,38.58081602
352,1,PROPERTY,-90.61956849,38.66765296
353,1,PROPERTY,-90.61953049,38.66818683
354,1,PROPERTY,-90.61953049,38.66818683
355,1,PROPERTY,-90.61913885,38.59622928
356,1,PROPERTY,-90.61876736,38.6468203
357,1,PROPERTY,-90.61870865,38.61145017
358,1,PROPERTY,-90.61825048,38.58171373
359,1,PROPERTY,-90.6182491,38.57023108
360,1,PROPERTY,-90.61784334,38.58187943
361,1,PROPERTY,-90.61784334,38.58187943
362,1,PROPERTY,-90.61784334,38.58187943
363,1,PROPERTY,-90.61784334,38.58187943
364,1,PROPERTY,-90.61782771,38.6639394
365,1,PROPERTY,-90.6176939,38.66839931
366,1,PROPERTY,-90.61766159,38.66747472
367,1,PROPERTY,-90.61766159,38.66747472
368,1,PROPERTY,-90.61766159,38.66747472
369,1,PROPERTY,-90.61766134,38.66828354
370,1,PROPERTY,-90.61736483,38.57023275
371,1,PROPERTY,-90.61729114,38.65723996
372,1,PROPERTY,-90.61728074,38.58689338
373,1,PROPERTY,-90.61687569,38.490425
374,1,PROPERTY,-90.61685371,38.57362824
375,1,PROPERTY,-90.61684415,38.5849779
376,1,PROPERTY,-90.6167897,38.50572154
377,1,PROPERTY,-90.61588569,38.57208112
378,1,PROPERTY,-90.61536296,38.57485055
379,1,PROPERTY,-90.61514263,38.49332795
380,1,PROPERTY,-90.61497736,38.58517524
381,1,PROPERTY,-90.61493447,38.58281317
382,1,PROPERTY,-90.61474625,38.65750943
383,1,PROPERTY,-90.61468787,38.53043027
384,1,PROPERTY,-90.61381971,38.67257813
385,1,PROPERTY,-90.61295223,38.4909003
386,1,PERSON,-90.61225522,38.58409938
387,1,PROPERTY,-90.61218328,38.47896199
388,1,PROPERTY,-90.61203673,38.58108178
389,1,PROPERTY,-90.611759,38.58434304
390,1,PROPERTY,-90.61142633,38.58875697
391,1,PROPERTY,-90.61043596,38.57367086
392,1,PROPERTY,-90.61027268,38.66770704
393,1,PROPERTY,-90.61027087,38.66788034
394,1,PROPERTY,-90.61012619,38.66831707
395,1,PROPERTY,-90.61009134,38.66837138
396,1,PROPERTY,-90.60974702,38.66892516
397,1,PERSON,-90.60956585,38.58774095
398,1,PROPERTY,-90.60956585,38.58774095
399,1,PROPERTY,-90.6089817,38.58644726
400,1,PROPERTY,-90.60823771,38.58145082
401,1,PROPERTY,-90.60817634,38.59977737
402,1,PROPERTY,-90.60791368,38.667348
403,1,PROPERTY,-90.60791368,38.667348
404,1,PROPERTY,-90.60717167,38.58866847
405,1,PROPERTY,-90.60716803,38.5893947
406,1,PROPERTY,-90.60707433,38.59028714
407,1,PROPERTY,-90.60707433,38.59028714
408,1,PROPERTY,-90.60707433,38.59028714
409,1,PROPERTY,-90.60707433,38.59028714
410,1,PROPERTY,-90.60707433,38.59028714
411,1,PROPERTY,-90.60707433,38.59028714
412,1,PROPERTY,-90.60707433,38.59028714
413,1,PROPERTY,-90.60707433,38.59028714
414,1,PROPERTY,-90.60707433,38.59028714
415,1,PROPERTY,-90.60707433,38.59028714
416,1,PROPERTY,-90.60707433,38.59028714
417,1,PROPERTY,-90.60707433,38.59028714
418,1,PROPERTY,-90.60698651,38.59702534
419,1,PROPERTY,-90.60698045,38.51988018
420,1,PROPERTY,-90.60689182,38.50340046
421,1,PROPERTY,-90.60678821,38.6633523
422,1,PROPERTY,-90.60678821,38.6633523
423,1,PROPERTY,-90.60678748,38.6673552
424,1,PROPERTY,-90.60628959,38.52202275
425,1,PROPERTY,-90.60603667,38.66735999
426,1,PROPERTY,-90.60603667,38.66735999
427,1,PROPERTY,-90.60603667,38.66735999
428,1,PROPERTY,-90.60603667,38.66735999
429,1,PROPERTY,-90.60603667,38.66735999
430,1,PROPERTY,-90.60603667,38.66735999
431,1,PROPERTY,-90.60586319,38.6683998
432,1,PROPERTY,-90.60562925,38.66302017
433,1,PROPERTY,-90.60531906,38.66840338
434,1,PERSON,-90.60516554,38.53151134
435,1,PROPERTY,-90.60509304,38.62622985
436,1,PROPERTY,-90.60446642,38.5770026
437,1,PROPERTY,-90.60351685,38.63389982
438,1,PROPERTY,-90.60314988,38.58581464
439,1,PROPERTY,-90.60306113,38.65384748
440,1,PROPERTY,-90.60289246,38.61994116
441,1,PROPERTY,-90.6024765,38.66738262
442,1,PROPERTY,-90.6024765,38.66738262
443,1,PROPERTY,-90.6024765,38.66738262
444,1,PROPERTY,-90.6024765,38.66738262
445,1,PROPERTY,-90.6024765,38.66738262
446,1,PROPERTY,-90.6024765,38.66738262
447,1,PROPERTY,-90.6024765,38.66738262
448,1,PROPERTY,-90.6024765,38.66738262
449,1,PROPERTY,-90.6024765,38.66738262
450,1,PROPERTY,-90.6024765,38.66738262
451,1,PROPERTY,-90.6024765,38.66738262
452,1,PROPERTY,-90.6024765,38.66738262
453,1,PROPERTY,-90.6024765,38.66738262
454,1,PROPERTY,-90.6024765,38.66738262
455,1,PROPERTY,-90.6024765,38.66738262
456,1,PROPERTY,-90.6024765,38.66738262
457,1,PROPERTY,-90.6024765,38.66738262
458,1,PROPERTY,-90.60227122,38.65253955
459,1,PROPERTY,-90.60225194,38.66836879
460,1,PROPERTY,-90.60225194,38.66836879
461,1,PROPERTY,-90.60225194,38.66836879
462,1,PROPERTY,-90.60225194,38.66836879
463,1,PROPERTY,-90.6020707,38.66836986
464,1,PERSON,-90.60199213,38.66851988
465,1,PROPERTY,-90.60199213,38.66851988
466,1,PROPERTY,-90.60199213,38.66851988
467,1,PROPERTY,-90.60199213,38.66851988
468,1,PROPERTY,-90.60199213,38.66851988
469,1,PROPERTY,-90.60199213,38.66851988
470,1,PROPERTY,-90.60199213,38.66851988
471,1,PROPERTY,-90.60114096,38.51637928
472,1,PROPERTY,-90.60082873,38.65211553
473,1,PROPERTY,-90.60024239,38.61174184
474,1,PROPERTY,-90.59993305,38.58499314
475,1,PROPERTY,-90.59968661,38.58977406
476,1,PROPERTY,-90.59955746,38.66740139
477,1,PROPERTY,-90.59955235,38.52011568
478,1,PROPERTY,-90.59955235,38.52011568
479,1,PROPERTY,-90.59895842,38.58314249
480,1,PROPERTY,-90.59888197,38.58975171
481,1,PROPERTY,-90.59888197,38.58975171
482,1,PROPERTY,-90.59888197,38.58975171
483,1,PROPERTY,-90.5982423,38.62459506
484,1,PROPERTY,-90.59790884,38.66839422
485,1,PROPERTY,-90.59790884,38.66839422
486,1,PROPERTY,-90.59774114,38.56633835
487,1,PROPERTY,-90.59762632,38.66844988
488,1,PROPERTY,-90.59762632,38.66844988
489,1,PROPERTY,-90.59757902,38.60079401
490,1,PROPERTY,-90.59651177,38.6674241
491,1,PROPERTY,-90.59651177,38.6674241
492,1,PROPERTY,-90.59651177,38.6674241
493,1,PROPERTY,-90.59651177,38.6674241
494,1,PROPERTY,-90.59651177,38.6674241
495,1,PROPERTY,-90.59651177,38.6674241
496,1,PROPERTY,-90.59651177,38.6674241
497,1,PROPERTY,-90.59651177,38.6674241
498,1,PROPERTY,-90.59651177,38.6674241
499,1,PROPERTY,-90.59651177,38.6674241
500,1,PROPERTY,-90.59651177,38.6674241
501,1,PROPERTY,-90.59651177,38.6674241
502,1,PROPERTY,-90.59651177,38.6674241
503,1,PROPERTY,-90.59651177,38.6674241
504,1,PROPERTY,-90.59651177,38.6674241
505,1,PROPERTY,-90.59651177,38.6674241
506,1,PROPERTY,-90.59651177,38.6674241
507,1,PERSON,-90.59630563,38.66845761
508,1,PROPERTY,-90.59561083,38.62018975
509,1,PROPERTY,-90.59555915,38.59059506
510,1,PROPERTY,-90.59555915,38.59059506
511,1,PROPERTY,-90.59555915,38.59059506
512,1,PROPERTY,-90.59544732,38.58727297
513,1,PROPERTY,-90.59541532,38.66743225
514,1,PROPERTY,-90.59541532,38.66743225
515,1,PROPERTY,-90.59541532,38.66743225
516,1,PERSON,-90.59541532,38.66743225
517,1,PROPERTY,-90.59541532,38.66743225
518,1,PROPERTY,-90.59541532,38.66743225
519,1,PROPERTY,-90.59541532,38.66743225
520,1,PROPERTY,-90.59540561,38.59070781
521,1,PROPERTY,-90.59536169,38.6684082
522,1,PERSON,-90.59535332,38.59245592
523,1,PERSON,-90.59516085,38.60349582
524,1,PROPERTY,-90.59386395,38.52322353
525,1,PROPERTY,-90.59375622,38.66744318
526,1,PROPERTY,-90.59364286,38.55425378
527,1,PROPERTY,-90.59357735,38.50503358
528,1,PROPERTY,-90.59357735,38.50503358
529,1,PROPERTY,-90.59357735,38.50503358
530,1,PROPERTY,-90.59357735,38.50503358
531,1,PROPERTY,-90.59357735,38.50503358
532,1,PERSON,-90.59340165,38.59741036
533,1,PROPERTY,-90.59257505,38.66227724
534,1,PROPERTY,-90.59227664,38.59297794
535,1,PROPERTY,-90.5921475,38.59269222
536,1,PROPERTY,-90.59185754,38.6631519
537,1,PERSON,-90.59152328,38.59556039
538,1,PROPERTY,-90.591477,38.66321424
539,1,PROPERTY,-90.59146479,38.59010812
540,1,PROPERTY,-90.59146479,38.59010812
541,1,PROPERTY,-90.59124163,38.67021119
542,1,PROPERTY,-90.59036571,38.6292083
543,1,PROPERTY,-90.59019918,38.66746573
544,1,PROPERTY,-90.59019918,38.66746573
545,1,PROPERTY,-90.59019918,38.66746573
546,1,PROPERTY,-90.59019918,38.66746573
547,1,PROPERTY,-90.59019918,38.66746573
548,1,PROPERTY,-90.59019918,38.66746573
549,1,PROPERTY,-90.59019918,38.66746573
550,1,PROPERTY,-90.59019918,38.66746573
551,1,PROPERTY,-90.59019918,38.66746573
552,1,PROPERTY,-90.59019918,38.66746573
553,1,PROPERTY,-90.59019918,38.66746573
554,1,PROPERTY,-90.59019918,38.66746573
555,1,PROPERTY,-90.59019918,38.66746573
556,1,PROPERTY,-90.59019918,38.66746573
557,1,PROPERTY,-90.59019918,38.66746573
558,1,PROPERTY,-90.59019918,38.66746573
559,1,PROPERTY,-90.59019918,38.66746573
560,1,PROPERTY,-90.59019918,38.66746573
561,1,PROPERTY,-90.59019918,38.66746573
562,1,PROPERTY,-90.59019918,38.66746573
563,1,PROPERTY,-90.59019918,38.66746573
564,1,PROPERTY,-90.59019918,38.66746573
565,1,PROPERTY,-90.59019918,38.66746573
566,1,PROPERTY,-90.59019918,38.66746573
567,1,PROPERTY,-90.59019918,38.66746573
568,1,PROPERTY,-90.59019918,38.66746573
569,1,PROPERTY,-90.59019918,38.66746573
570,1,PROPERTY,-90.59019918,38.66746573
571,1,PROPERTY,-90.59019918,38.66746573
572,1,PROPERTY,-90.59019918,38.66746573
573,1,PROPERTY,-90.59019918,38.66746573
574,1,PROPERTY,-90.59019918,38.66746573
575,1,PROPERTY,-90.59019918,38.66746573
576,1,PROPERTY,-90.59019918,38.66746573
577,1,PROPERTY,-90.59019918,38.66746573
578,1,PROPERTY,-90.59019918,38.66746573
579,1,PROPERTY,-90.59019918,38.66746573
580,1,PROPERTY,-90.59019918,38.66746573
581,1,PROPERTY,-90.59019918,38.66746573
582,1,PROPERTY,-90.59019918,38.66746573
583,1,PROPERTY,-90.59019918,38.66746573
584,1,PROPERTY,-90.59019918,38.66746573
585,1,PROPERTY,-90.59019918,38.66746573
586,1,PROPERTY,-90.59019918,38.66746573
