Serial,Count,TYPE,X,Y
1,1,Person,-90.3993969,38.70307012
2,1,Person,-90.29490885,38.55690345
3,1,Person,-90.22893009,38.79126289
4,1,Person,-90.31833767,38.50366732
5,1,Person,-90.20077955,38.75475402
6,-1,Person,0,0
7,1,Person,0,0
8,1,Person,0,0
9,1,Person,0,0
10,1,Person,0,0
11,1,Person,0,0
12,1,Person,0,0
13,1,Person,0,0
14,1,Person,0,0
15,1,Person,0,0
16,1,Person,0,0
17,1,Person,0,0
18,1,Person,0,0
19,1,Person,0,0
20,1,Person,0,0
21,1,Person,0,0
22,1,Person,-90.46652488,38.77676925
23,1,Person,-90.38379886,38.53279955
24,1,Person,-90.36781548,38.63204423
25,1,Person,-90.35696129,38.71031779
26,1,Person,-90.35663934,38.73551874
27,1,Person,-90.34964108,38.71108587
28,1,Person,-90.34305225,38.8192423
29,1,Person,-90.32564967,38.61210181
30,1,Person,-90.321291,38.633768
31,1,Person,-90.30557466,38.67085757
32,1,Person,-90.30136697,38.8129822
33,1,Person,-90.26628126,38.79373382
34,1,Person,-90.26537273,38.77272832
35,1,Person,-90.26126345,38.73124922
36,1,Person,-90.26070562,38.73367989
37,1,Person,-90.25562265,38.77531243
38,1,Person,-90.24880537,38.72516194
39,1,Person,-90.23547907,38.74931611
40,1,Person,-90.22836825,38.73068042
41,1,Person,-90.22334803,38.76062397
42,1,Person,-90.22088642,38.79435259
43,1,Person,-90.20407478,38.75363729
44,1,Person,-90.2024007,38.7876895
45,1,Person,-90.20204065,38.76550864
46,1,Person,-90.19957431,38.80424723
47,1,Person,-90.19424953,38.78984131
48,1,Person,-90.513743,38.619359
49,1,Person,-90.44729395,38.50585773
50,1,Person,-90.4457595,38.6024013
51,1,Person,-90.35752652,38.48589872
52,1,Person,-90.346111,38.62829
53,1,Person,-90.33977674,38.50622595
54,1,Person,-90.333881,38.614694
55,1,Person,-90.3260668,38.5052465
56,1,Person,-90.31670318,38.70655141
57,1,Person,-90.31515595,38.83110913
58,1,Person,-90.31482411,38.71939901
59,1,Person,-90.29295464,38.71374375
60,1,Person,-90.2720578,38.71123461
61,1,Person,-90.20390924,38.7766715
62,1,Person,-90.20253215,38.78695636
63,1,Person,-90.33630378,38.55222634
64,1,Person,-90.39046781,38.56823272
65,1,Person,-90.45417778,38.66825434
66,1,Person,-90.42764146,38.69214348
67,1,Person,-90.42155169,38.68809536
68,1,Person,-90.42155169,38.68809536
69,1,Person,-90.42155169,38.68809536
70,1,Person,-90.36979922,38.71400438
71,1,Person,-90.36979922,38.71400438
72,1,Person,-90.32631606,38.69823282
73,1,Person,-90.32088978,38.83709333
74,1,Person,-90.32088978,38.83709333
75,1,Person,-90.31216248,38.67511538
76,1,Person,-90.30957045,38.68574846
77,1,Person,-90.30769853,38.69263159
78,1,Person,-90.3056013,38.48317554
79,1,Person,-90.29884754,38.55974847
80,1,Person,-90.29518978,38.73106954
81,1,Person,-90.29059084,38.51406327
82,1,Person,-90.29018663,38.6895707
83,1,Person,-90.28709604,38.7137358
84,1,Person,-90.28709604,38.7137358
85,1,Person,-90.28709604,38.7137358
86,1,Person,-90.28579191,38.71092523
87,1,Person,-90.28401278,38.71344045
88,1,Person,-90.28401278,38.71344045
89,1,Person,-90.28401278,38.71344045
90,1,Person,-90.28401278,38.71344045
91,1,Person,-90.27165847,38.7287987
92,1,Person,-90.26898168,38.72913758
93,1,Person,-90.26705096,38.77095648
94,1,Person,-90.26705096,38.77095648
95,1,Person,-90.26350492,38.77904139
96,1,Person,-90.25958927,38.71066629
97,1,Person,-90.25875787,38.73475879
98,1,Person,-90.25875787,38.73475879
99,1,Person,-90.25875787,38.73475879
100,1,Person,-90.25412227,38.7722988
101,1,Person,-90.25412227,38.7722988
102,1,Person,-90.25359311,38.7375416
103,1,Person,-90.24883753,38.72123404
104,1,Person,-90.24422172,38.72389165
105,1,Person,-90.23767456,38.78259877
106,1,Person,-90.22822033,38.75502492
107,1,Person,-90.2216307,38.75983389
108,1,Person,-90.21922277,38.79068977
109,1,Person,-90.21910196,38.79308866
110,1,Person,-90.21810867,38.77290944
111,1,Person,-90.21747879,38.74262145
112,1,Person,-90.21328528,38.78988249
113,1,Person,-90.21219055,38.80092083
114,1,Person,-90.21203184,38.76017858
115,1,Person,-90.20983626,38.79972606
116,1,Person,-90.20568418,38.78360547
117,1,Person,-90.20568418,38.78360547
118,1,Person,-90.20460107,38.75276819
119,1,Person,-90.20449095,38.78000025
120,1,Person,-90.20401511,38.75784277
121,1,Person,-90.20401511,38.75784277
122,1,Person,-90.20401074,38.74945278
123,1,Person,-90.20315348,38.76589349
124,1,Person,-90.20121366,38.74867168
125,1,Person,-90.20121363,38.74867177
126,1,Person,-90.19087421,38.76231745
127,1,Person,0,0
128,1,Person,0,0
129,1,Person,0,0
130,1,Person,0,0
131,1,Person,-90.359701,38.602246
132,1,Person,-90.31992234,38.68385629
133,1,Person,-90.31513574,38.52377471
134,1,Person,-90.31307285,38.56448469
135,1,Person,-90.26750715,38.81369028
136,1,Person,-90.26750715,38.81369028
137,1,Person,-90.26180259,38.72275493
138,1,Person,-90.26126686,38.71257778
139,1,Person,-90.22619314,38.79031263
140,1,Person,-90.21170004,38.78788786
141,1,Person,-90.21170004,38.78788786
142,1,Person,-90.209162,38.73987188
143,1,Person,-90.18754527,38.76238067
144,1,Person,-90.18754527,38.76238067
145,1,Person,-90.60795312,38.59940631
146,1,Person,-90.58676048,38.67108549
147,1,Person,-90.48272241,38.5123823
148,1,Person,-90.3720171,38.5274345
149,1,Person,-90.34670102,38.56435535
150,1,Person,-90.34012716,38.46615933
151,1,Person,-90.3394751,38.6376694
152,1,Person,-90.3392726,38.51341732
153,1,Person,-90.33076465,38.47050253
154,1,Person,-90.32886177,38.71740458
155,1,Person,-90.32872513,38.49905033
156,1,Person,-90.32270767,38.68012235
157,1,Person,-90.32010553,38.50794263
158,1,Person,-90.31963683,38.56489927
159,1,Person,-90.31667973,38.6815888
160,1,Person,-90.3137034,38.81439432
161,1,Person,-90.30737998,38.51251864
162,1,Person,-90.29212996,38.69715198
163,1,Person,-90.29104126,38.68393182
164,1,Person,-90.28831603,38.53138485
165,1,Person,-90.27217854,38.71522135
166,1,Person,-90.27021275,38.77246541
167,1,Person,-90.26848084,38.77335714
168,1,Person,-90.25695252,38.72114685
169,1,Person,-90.24571312,38.75773235
170,1,Person,-90.24252114,38.75620507
171,1,Person,-90.21637414,38.77557044
172,1,Person,-90.21500181,38.7838726
173,1,Person,-90.20856256,38.79944864
174,1,Person,-90.20582512,38.74558634
175,1,Person,-90.20204065,38.76550864
176,1,Person,0,0
177,1,Person,-90.5911025,38.58987438
178,1,Person,-90.5858347,38.58925915
179,1,Person,-90.58392663,38.66265642
180,1,Person,-90.47768936,38.6865621
181,1,Person,-90.45654189,38.66688653
182,1,Person,-90.44632554,38.56250367
183,1,Person,-90.41102602,38.57021165
184,1,Person,-90.39793745,38.56311596
185,1,Person,-90.363457,38.605431
186,1,Person,-90.35753342,38.73447537
187,1,Person,-90.35206361,38.71130914
188,1,Person,-90.35134981,38.73211686
189,1,Person,-90.34834,38.635777
190,1,Person,-90.346469,38.62712
191,1,Person,-90.34311581,38.71446692
192,1,Person,-90.34263248,38.53814559
193,1,Person,-90.338551,38.648197
194,1,Person,-90.338284,38.648462
195,1,Person,-90.338284,38.648462
196,1,Person,-90.32895581,38.55883096
197,1,Person,-90.322278,38.626214
198,1,Person,-90.31580007,38.46769792
199,1,Person,-90.30641197,38.67525944
200,1,Person,-90.30187955,38.71382871
201,1,Person,-90.29954718,38.70825454
202,1,Person,-90.29826689,38.49898741
203,1,Person,-90.29509401,38.69271178
204,1,Person,-90.29158482,38.6958165
205,1,Person,-90.26372117,38.78101197
206,1,Person,-90.2620475,38.74091937
207,1,Person,-90.25628206,38.75232275
208,1,Person,-90.25250809,38.80313056
209,1,Person,-90.24592737,38.7513091
210,1,Person,-90.23427451,38.73787101
211,1,Person,-90.21490163,38.74993601
212,1,Person,-90.20449904,38.74912795
213,1,Person,-90.20444775,38.74960834
214,1,Person,-90.19978671,38.77029095
215,1,Person,0,0
216,1,Person,0,0
217,1,Person,0,0
218,1,Property,-90.58687416,38.66878262
219,1,Property,-90.58171932,38.59304703
220,1,Property,-90.57297419,38.59305419
221,1,Property,-90.56417246,38.65080624
222,1,Property,-90.52586581,38.65904568
223,1,Property,-90.4958728,38.5654466
224,1,Property,-90.49483996,38.54982428
225,1,Property,-90.49451609,38.55536321
226,1,Property,-90.48668965,38.6256134
227,1,Property,-90.48472772,38.62555558
228,1,Property,-90.47800119,38.68288283
229,1,Property,-90.46313707,38.55053806
230,1,Property,-90.43545615,38.6370416
231,1,Property,-90.40663785,38.58241431
232,1,Property,-90.40496137,38.68170467
233,1,Property,-90.40455056,38.70037369
234,1,Property,-90.40420002,38.68832424
235,1,Property,-90.38639858,38.48322393
236,1,Property,-90.382494,38.676231
237,1,Property,-90.3795349,38.68530172
238,1,Property,-90.36431119,38.5615964
239,1,Property,-90.36092342,38.4985189
240,1,Property,-90.36043659,38.71285507
241,1,Property,-90.3603737,38.71365748
242,1,Property,-90.36001952,38.71263851
243,1,Property,-90.3582366,38.71215651
244,1,Property,-90.35778542,38.48448691
245,1,Property,-90.35753342,38.73447537
246,1,Property,-90.353711,38.60558
247,1,Property,-90.35348766,38.52555619
248,1,Property,-90.35329917,38.5297252
249,1,Property,-90.343122,38.567467
250,1,Property,-90.3387026,38.53587568
251,1,Property,-90.33585435,38.40695845
252,1,Property,-90.33561013,38.55160816
253,1,Property,-90.32851349,38.68997539
254,1,Property,-90.327379,38.612972
255,1,Property,-90.32631606,38.69823282
256,1,Property,-90.32617788,38.82914871
257,1,Property,-90.32134631,38.71514892
258,1,Property,-90.32091115,38.7131822
259,1,Property,-90.32058732,38.73240389
260,1,Property,-90.318302,38.613008
261,1,Property,-90.315588,38.613757
262,1,Property,-90.315455,38.627295
263,1,Property,-90.30988705,38.81647638
264,1,Property,-90.30881043,38.53682438
265,1,Property,-90.30785316,38.81973579
266,1,Property,-90.30726828,38.519433
267,1,Property,-90.30541087,38.56059125
268,1,Property,-90.30488575,38.67327333
269,1,Property,-90.29561936,38.81322113
270,1,Property,-90.29550637,38.50370966
271,1,Property,-90.29328844,38.54648302
272,1,Property,-90.28811842,38.68653894
273,1,Property,-90.28790401,38.7110971
274,1,Property,-90.28698792,38.71474025
275,1,Property,-90.28609657,38.53321962
276,1,Property,-90.28320193,38.53147267
277,1,Property,-90.27967975,38.78058219
278,1,Property,-90.27928451,38.71927691
279,1,Property,-90.27851647,38.52895426
280,1,Property,-90.27841122,38.54836825
281,1,Property,-90.27748927,38.77972167
282,1,Property,-90.27640519,38.74759512
283,1,Property,-90.27625952,38.74694304
284,1,Property,-90.27524775,38.74364709
285,1,Property,-90.27512911,38.74172063
286,1,Property,-90.27467924,38.74353136
287,1,Property,-90.2743168,38.74440366
288,1,Property,-90.26833134,38.75532376
289,1,Property,-90.26752209,38.75257492
290,1,Property,-90.26663069,38.79410452
291,1,Property,-90.26587544,38.72185667
292,1,Property,-90.2648629,38.72172284
293,1,Property,-90.26485844,38.72094677
294,1,Property,-90.26444899,38.71663084
295,1,Property,-90.26379776,38.70908621
296,1,Property,-90.26221512,38.71964126
297,1,Property,-90.26081569,38.73950308
298,1,Property,-90.25891336,38.7210905
299,1,Property,-90.25730465,38.71315295
300,1,Property,-90.25612165,38.72905907
301,1,Property,-90.25560902,38.71463734
302,1,Property,-90.25447735,38.71818196
303,1,Property,-90.25175849,38.74043976
304,1,Property,-90.25175019,38.72251812
305,1,Property,-90.25147154,38.75482165
306,1,Property,-90.24895514,38.7624223
307,1,Property,-90.24522532,38.76033459
308,1,Property,-90.24522058,38.76253161
309,1,Property,-90.24350958,38.75799308
310,1,Property,-90.24091036,38.72954326
311,1,Property,-90.23497852,38.75554225
312,1,Property,-90.2342785,38.72756782
313,1,Property,-90.23209046,38.74129939
314,1,Property,-90.23075856,38.75088008
315,1,Property,-90.22985932,38.75542344
316,1,Property,-90.22736092,38.76154639
317,1,Property,-90.22487187,38.75992737
318,1,Property,-90.22471682,38.75099026
319,1,Property,-90.21839972,38.77187118
320,1,Property,-90.21807105,38.79426964
321,1,Property,-90.21494206,38.74335187
322,1,Property,-90.21448711,38.79274798
323,1,Property,-90.20946899,38.74836916
324,1,Property,-90.20940058,38.74016091
325,1,Property,-90.20700588,38.76350711
326,1,Property,-90.20296717,38.78296362
327,1,Property,-90.19691345,38.7577978
328,1,Property,-90.19486152,38.75398464
329,1,Property,-90.19387549,38.75439394
330,1,Property,-90.19030253,38.76369229
331,1,Property,0,0
332,1,Property,-90.59134606,38.66606574
333,1,Property,-90.59134606,38.66606574
334,1,Property,-90.59134606,38.66606574
335,1,Property,-90.59134606,38.66606574
336,1,Property,-90.57509275,38.66543133
337,1,Property,-90.572033,38.611756
338,1,Property,-90.55453778,38.66049013
339,1,Property,-90.540644,38.575103
340,1,Property,-90.53308506,38.66567558
341,1,Property,-90.53175567,38.63985645
342,1,Property,-90.52868453,38.6211901
343,1,Property,-90.5226828,38.66712446
344,1,Property,-90.51466573,38.66298852
345,1,Property,-90.46473718,38.51161419
346,1,Property,-90.45414465,38.76151145
347,1,Property,-90.44206604,38.62356821
348,1,Property,-90.43725297,38.67528864
349,1,Property,-90.43725297,38.67528864
350,1,Property,-90.43725297,38.67528864
351,1,Property,-90.43274421,38.59095719
352,1,Property,-90.40838957,38.55621219
353,1,Property,-90.40612241,38.6830729
354,1,Property,-90.40579353,38.54289217
355,1,Property,-90.40388011,38.56843378
356,1,Property,-90.39831041,38.5637017
357,1,Property,-90.39592567,38.55189043
358,1,Property,-90.3913904,38.56183924
359,1,Property,-90.36923561,38.72759072
360,1,Property,-90.36813628,38.53334299
361,1,Property,-90.36603782,38.52156999
362,1,Property,-90.36465895,38.50742147
363,1,Property,-90.36090651,38.71609852
364,1,Property,-90.35898284,38.7219803
365,1,Property,-90.35785301,38.73396434
366,1,Property,-90.344067,38.637829
367,1,Property,-90.339299,38.652834
368,1,Property,-90.333881,38.614694
369,1,Property,-90.332911,38.622603
370,1,Property,-90.332911,38.622603
371,1,Property,-90.331467,38.638226
372,1,Property,-90.32820535,38.5535451
373,1,Property,-90.32553619,38.50102548
374,1,Property,-90.322634,38.61126
375,1,Property,-90.31994573,38.83391015
376,1,Property,-90.31847057,38.68502603
377,1,Property,-90.31411925,38.85768121
378,1,Property,-90.31011264,38.4698163
379,1,Property,-90.30769853,38.69263159
380,1,Property,-90.30329725,38.4361011
381,1,Property,-90.29993894,38.71189694
382,1,Property,-90.29828241,38.70361181
383,1,Property,-90.29805102,38.48689835
384,1,Property,-90.29633599,38.49444187
385,1,Property,-90.29398414,38.55854965
386,1,Property,-90.29242135,38.69119717
387,1,Property,-90.28990858,38.70881317
388,1,Property,-90.28639122,38.71540778
389,1,Property,-90.28616228,38.53958661
390,1,Property,-90.28352638,38.53869636
391,1,Property,-90.28093658,38.54106629
392,1,Property,-90.27766885,38.72015219
393,1,Property,-90.2759722,38.74813935
394,1,Property,-90.27436549,38.74845821
395,1,Property,-90.27415006,38.74358868
396,1,Property,-90.27077989,38.78609246
397,1,Property,-90.26587958,38.71467895
398,1,Property,-90.26473785,38.72111094
399,1,Property,-90.25560902,38.71463734
400,1,Property,-90.25009084,38.75404746
401,1,Property,-90.24961804,38.75588274
402,1,Property,-90.24960539,38.75642914
403,1,Property,-90.24584293,38.72727879
404,1,Property,-90.24214381,38.72742
405,1,Property,-90.23393688,38.75516438
406,1,Property,-90.22874768,38.75855011
407,1,Property,-90.205118,38.78042539
408,1,Property,-90.20444553,38.78425792
409,1,Property,-90.20259589,38.78255904
410,1,Property,-90.19850707,38.7866584
411,1,Property,0,0
412,-1,Property,0,0
413,1,Property,-90.45558763,38.57884209
414,1,Property,-90.3545135,38.4714286
415,1,Property,-90.327642,38.593825
416,1,Property,-90.32520894,38.68846249
417,1,Property,-90.28712206,38.68782221
418,1,Property,-90.2866551,38.68616764
419,1,Property,-90.27837365,38.53883054
420,1,Property,-90.26074467,38.71691434
421,1,Property,-90.22644089,38.72877475
422,-1,Property,0,0
423,1,Property,-90.71432261,38.56177153
424,1,Property,-90.68261023,38.50595016
425,1,Property,-90.67874047,38.50643479
426,1,Property,-90.66242121,38.67806736
427,1,Property,-90.66242121,38.67806736
428,1,Property,-90.6621387,38.67298217
429,1,Property,-90.6602011,38.67674793
430,1,Property,-90.65674218,38.50626979
431,1,Property,-90.65674218,38.50626979
432,1,Property,-90.64484801,38.50596726
433,1,Property,-90.64396997,38.50782514
434,1,Property,-90.63548019,38.52960966
435,1,Property,-90.63111692,38.49509818
436,1,Property,-90.63111692,38.49509818
437,1,Property,-90.62152368,38.66173064
438,1,Property,-90.61984247,38.50717629
439,1,Property,-90.61855711,38.49067164
440,1,Property,-90.61773532,38.58031772
441,1,Property,-90.61707646,38.65520866
442,1,Property,-90.60979651,38.66867857
443,1,Property,-90.60821032,38.57814131
444,1,Property,-90.60744692,38.5026873
445,1,Property,-90.60744692,38.5026873
446,1,Property,-90.60239234,38.66971397
447,1,Property,-90.59704249,38.66899018
448,1,Property,-90.59514562,38.66615401
449,1,Property,-90.59134606,38.66606574
450,1,Property,-90.59134606,38.66606574
451,1,Property,-90.59134599,38.66606569
452,1,Property,-90.58757154,38.66639676
453,1,Property,-90.58663322,38.66667377
454,1,Property,-90.5856795,38.66633192
455,1,Property,-90.58323613,38.66670473
456,1,Property,-90.57604531,38.62808298
457,1,Property,-90.57080097,38.66158064
458,1,Property,-90.56929327,38.66407174
459,1,Property,-90.56593675,38.64185425
460,1,Property,-90.56503546,38.65063414
461,1,Property,-90.56438816,38.6619583
462,1,Property,-90.56378948,38.65181385
463,1,Property,-90.56378948,38.65181385
464,1,Property,-90.56378948,38.65181385
465,1,Property,-90.563785,38.592892
466,1,Property,-90.56374772,38.64813619
467,1,Property,-90.56267982,38.58362714
468,1,Property,-90.56066915,38.65247574
469,1,Property,-90.56066915,38.65247574
470,1,Property,-90.56004634,38.65464859
471,1,Property,-90.55455694,38.65054837
472,1,Property,-90.55406012,38.65079882
473,1,Property,-90.55327668,38.65885603
474,1,Property,-90.55327668,38.65885603
475,1,Property,-90.55327668,38.65885603
476,1,Property,-90.551681,38.592967
477,1,Property,-90.54818488,38.59452281
478,1,Property,-90.54818488,38.59452281
479,1,Property,-90.547256,38.593035
480,1,Property,-90.5447579,38.62464097
481,1,Property,-90.54100043,38.61767078
482,1,Property,-90.537688,38.610751
483,1,Property,-90.527644,38.53063
484,1,Property,-90.52007224,38.643877
485,1,Property,-90.51756123,38.62520927
486,1,Property,-90.51735993,38.62088788
487,1,Property,-90.51723812,38.62090204
488,1,Property,-90.51398777,38.62372714
489,1,Property,-90.50369914,38.668076
490,1,Property,-90.50256219,38.6508499
491,1,Property,-90.50256219,38.6508499
492,1,Property,-90.50033035,38.51365599
493,1,Property,-90.49064003,38.59282256
494,1,Property,-90.4879395,38.54888946
495,1,Property,-90.4853093,38.59517666
496,1,Property,-90.48517557,38.59671396
497,1,Property,-90.48448659,38.56173466
498,1,Property,-90.47300759,38.76728021
499,1,Property,-90.47291257,38.67998907
500,1,Property,-90.47057124,38.59943333
501,1,Property,-90.4695035,38.76736962
502,1,Property,-90.46850561,38.67916082
503,1,Property,-90.46712835,38.51881279
504,1,Property,-90.46698021,38.53848113
505,1,Property,-90.4633073,38.77428981
506,1,Property,-90.46229486,38.67889898
507,1,Property,-90.46229486,38.67889898
508,1,Property,-90.45540936,38.77282318
509,1,Property,-90.4544843,38.60207882
510,1,Property,-90.4544843,38.60207882
511,1,Property,-90.45411041,38.54614027
512,1,Property,-90.45285689,38.50327733
513,1,Property,-90.45285689,38.50327733
514,1,Property,-90.45223233,38.67379221
515,1,Property,-90.45201625,38.67444393
516,1,Property,-90.45173101,38.5376251
517,1,Property,-90.45151977,38.53524975
518,1,Property,-90.44869095,38.53382476
519,1,Property,-90.4484957,38.5983036
520,1,Property,-90.44836882,38.54339054
521,1,Property,-90.44785038,38.59928855
522,1,Property,-90.44785038,38.59928855
523,1,Property,-90.4476968,38.6009346
524,1,Property,-90.44753949,38.50761372
525,1,Property,-90.44729395,38.50585773
526,1,Property,-90.44729395,38.50585773
527,1,Property,-90.44729395,38.50585773
528,1,Property,-90.4472845,38.5992595
529,1,Property,-90.4472845,38.5992595
530,1,Property,-90.44718518,38.50347434
531,1,Property,-90.4469214,38.5998373
532,1,Property,-90.44635812,38.50958772
533,1,Property,-90.44599946,38.54000764
534,1,Property,-90.445785,38.602429
535,1,Property,-90.445785,38.602429
536,1,Property,-90.4457595,38.6024013
537,1,Property,-90.4457595,38.6024013
538,1,Property,-90.44506783,38.6503925
539,1,Property,-90.4448323,38.6017496
540,1,Property,-90.44474051,38.60123604
541,1,Property,-90.44474051,38.60123604
542,1,Property,-90.44474051,38.60123604
543,1,Property,-90.44474051,38.60123604
544,1,Property,-90.44474051,38.60123604
545,1,Property,-90.44474051,38.60123604
546,1,Property,-90.44275531,38.51413782
547,1,Property,-90.4421284,38.6015031
548,1,Property,-90.4421284,38.6015031
549,1,Property,-90.44200399,38.51426703
550,1,Property,-90.44071463,38.67087976
551,1,Property,-90.43945038,38.67149973
552,1,Property,-90.43706081,38.64443651
553,1,Property,-90.4362914,38.56828354
554,1,Property,-90.43598168,38.5445367
555,1,Property,-90.43526237,38.60124027
556,1,Property,-90.42091671,38.67365927
557,1,Property,-90.41781294,38.6585054
558,1,Property,-90.41410967,38.51611806
559,1,Property,-90.41130686,38.58715179
560,1,Property,-90.40962879,38.68346468
561,1,Property,-90.40961877,38.58531612
562,1,Property,-90.40847847,38.64160676
563,1,Property,-90.40791941,38.68131283
564,1,Property,-90.40788828,38.70422576
565,1,Property,-90.40768529,38.58257913
566,1,Property,-90.40767488,38.63016873
567,1,Property,-90.40767488,38.63016873
568,1,Property,-90.40672913,38.59959675
569,1,Property,-90.40670714,38.62967403
570,1,Property,-90.40670714,38.62967403
571,1,Property,-90.40670714,38.62967403
572,1,Property,-90.40670714,38.62967403
573,1,Property,-90.40628375,38.63038219
574,1,Property,-90.40622125,38.68250234
575,1,Property,-90.40617337,38.62962234
576,1,Property,-90.40617337,38.62962234
577,1,Property,-90.40617337,38.62962234
578,1,Property,-90.40601735,38.55647285
579,1,Property,-90.40599219,38.56954781
580,1,Property,-90.40369908,38.5630796
581,1,Property,-90.40369908,38.5630796
582,1,Property,-90.40369908,38.5630796
583,1,Property,-90.40351132,38.56136552
584,1,Property,-90.40351132,38.56136552
585,1,Property,-90.40351132,38.56136552
586,1,Property,-90.40344437,38.69059843
587,1,Property,-90.40252463,38.68622076
588,1,Property,-90.40108056,38.69043015
589,1,Property,-90.40097993,38.68048855
590,1,Property,-90.40094924,38.54233246
591,1,Property,-90.39928697,38.7032171
592,1,Property,-90.39900747,38.59225077
593,1,Property,-90.39695802,38.69174771
594,1,Property,-90.39617814,38.55631142
595,1,Property,-90.39512222,38.65485833
596,1,Property,-90.39444427,38.48016727
597,1,Property,-90.39140936,38.70187298
598,1,Property,-90.390479,38.675003
599,1,Property,-90.38925753,38.63523273
600,1,Property,-90.38904745,38.55679539
601,1,Property,-90.38837897,38.45844439
602,1,Property,-90.38774887,38.52908776
603,1,Property,-90.38634496,38.55644214
604,1,Property,-90.38424709,38.55714529
605,1,Property,-90.38424709,38.55714529
606,1,Property,-90.38424709,38.55714529
607,1,Property,-90.38424709,38.55714529
608,1,Property,-90.38424709,38.55714529
609,1,Property,-90.38369863,38.55650611
610,1,Property,-90.383385,38.674947
611,1,Property,-90.38213596,38.46610872
612,1,Property,-90.380583,38.671981
613,1,Property,-90.37986626,38.55754066
614,1,Property,-90.379795,38.67512
615,1,Property,-90.37916166,38.50432322
616,1,Property,-90.37738228,38.71584992
617,1,Property,-90.37662074,38.5077491
618,1,Property,-90.3764321,38.54373162
619,1,Property,-90.37625645,38.55652421
620,1,Property,-90.375668,38.674258
621,1,Property,-90.37501794,38.55902173
622,1,Property,-90.37444907,38.52669146
623,1,Property,-90.37286088,38.51009838
624,1,Property,-90.37185641,38.46468185
625,1,Property,-90.37177474,38.52396061
626,1,Property,-90.371677,38.607606
627,1,Property,-90.36915046,38.72959168
628,1,Property,-90.36661667,38.52741031
629,1,Property,-90.36661667,38.52741031
630,1,Property,-90.36597118,38.52146029
631,1,Property,-90.36502191,38.73049862
632,1,Property,-90.363107,38.666675
633,1,Property,-90.36248994,38.61180477
634,1,Property,-90.36234942,38.5273683
635,1,Property,-90.361881,38.59213
636,1,Property,-90.361668,38.611121
637,1,Property,-90.36063669,38.52412019
638,1,Property,-90.36014819,38.71866227
639,1,Property,-90.35987383,38.462206
640,1,Property,-90.35841193,38.52818088
641,1,Property,-90.358116,38.565038
642,1,Property,-90.35779045,38.7202081
643,1,Property,-90.356678,38.583801
644,1,Property,-90.35564708,38.5257326
645,1,Property,-90.35517442,38.52068745
646,1,Property,-90.35401676,38.62534363
647,1,Property,-90.35306409,38.72685999
648,1,Property,-90.35208666,38.65407629
649,1,Property,-90.35200702,38.48790743
650,1,Property,-90.3507316,38.65210657
651,1,Property,-90.35017517,38.49003016
652,1,Property,-90.35004,38.653335
653,1,Property,-90.35004,38.653335
654,1,Property,-90.34974495,38.71274477
655,1,Property,-90.3496422,38.48043841
656,1,Property,-90.34964108,38.71108587
657,1,Property,-90.34895427,38.52307768
658,1,Property,-90.34879762,38.48390912
659,1,Property,-90.348753,38.615648
660,1,Property,-90.34847501,38.52357511
661,1,Property,-90.348366,38.635145
662,1,Property,-90.34834,38.635777
663,1,Property,-90.34834,38.635777
664,1,Property,-90.34834,38.635777
665,1,Property,-90.34834,38.635777
666,1,Property,-90.34834,38.635777
667,1,Property,-90.34834,38.635777
668,1,Property,-90.34834,38.635777
669,1,Property,-90.348319,38.636176
670,1,Property,-90.348277,38.637464
671,1,Property,-90.348219,38.621898
672,1,Property,-90.348135,38.635107
673,1,Property,-90.348135,38.635114
674,1,Property,-90.348109,38.635795
675,1,Property,-90.3480971,38.6349583
676,1,Property,-90.348047,38.637462
677,1,Property,-90.348045,38.633847
678,1,Property,-90.348045,38.633847
679,1,Property,-90.348045,38.633847
680,1,Property,-90.348045,38.633847
681,1,Property,-90.348045,38.633847
682,1,Property,-90.348045,38.633847
683,1,Property,-90.348045,38.633847
684,1,Property,-90.348045,38.633847
685,1,Property,-90.348045,38.633847
686,1,Property,-90.348045,38.633847
687,1,Property,-90.348045,38.633847
688,1,Property,-90.3479796,38.6376003
689,1,Property,-90.347928,38.634268
690,1,Property,-90.347928,38.634268
691,1,Property,-90.34733119,38.6368774
692,1,Property,-90.346469,38.62712
693,1,Property,-90.346426,38.627558
694,1,Property,-90.345975,38.638195
695,1,Property,-90.345328,38.63347
696,1,Property,-90.34523076,38.46069992
697,1,Property,-90.34514604,38.52141895
698,1,Property,-90.345014,38.634803
699,1,Property,-90.34438995,38.70711702
700,1,Property,-90.343262,38.651874
701,1,Property,-90.342869,38.567508
702,1,Property,-90.342715,38.628491
703,1,Property,-90.342715,38.628491
704,1,Property,-90.342715,38.628491
705,1,Property,-90.342602,38.628507
706,1,Property,-90.342602,38.628507
707,1,Property,-90.342602,38.628507
708,1,Property,-90.342602,38.628507
709,1,Property,-90.342602,38.628507
710,1,Property,-90.34249737,38.50229207
711,1,Property,-90.342475,38.628226
712,1,Property,-90.341384,38.650692
713,1,Property,-90.341349,38.649333
714,1,Property,-90.34086457,38.65219847
715,1,Property,-90.33977674,38.50622595
716,1,Property,-90.33977674,38.50622595
717,1,Property,-90.33977674,38.50622595
718,1,Property,-90.33977674,38.50622595
719,1,Property,-90.33977674,38.50622595
720,1,Property,-90.339546,38.569894
721,1,Property,-90.33801,38.650444
